ID_URBS,NUMERO_LINHA,DESC_LINHA,URL_URBS,URL_GAZETA,URL_MOOVIT
1750,275,F. NORONHA / LARANJEIRAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fernando-de-noronha-laranjeiras-275/,
2054,275,F. NORONHA / LARANJEIRAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fernando-de-noronha-laranjeiras-275/,
2154,275,F. NORONHA / LARANJEIRAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fernando-de-noronha-laranjeiras-275/,
46,621,FANNY,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fanny-621/,
218,701,FAZENDINHA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-701/,
569,720,FAZENDINHA / C. COMPRIDO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-campo-comprido-720/,
747,831,FAZENDINHA / C.RASO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-capao-raso-831/,
182,611,FAZENDINHA / PORTÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-portao-611/,
400,614,FAZENDINHA / PUC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-puc-614/,
381,719,FAZENDINHA/CAIUÁ-FORUM,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-caiua-forum-719/,
281,270,FERNANDO DE NORONHA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fernando-de-noronha-270/,
289,821,FERNÃO DIAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fernao-dias-821/,
95,673,FORMOSA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/formosa-673/,
893,716,FORUM/B.VISTA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/forum-boa-vista-716/,
2119,716,FORUM/B.VISTA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/forum-boa-vista-716/,
2019,716,FORUM/B.VISTA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/forum-boa-vista-716/,
211,167,FREDOLIN WOLF,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fredolin-wolf-167/,
208,639,FUTURAMA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/futurama-639/,
764,683,FUTURAMA / S. CERCADO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/futurama-sitio-cercado-683/,
39,822,GABINETO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/gabineto-822/,
317,642,GANCHINHO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ganchinho-642/,
336,625,GRAMADOS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/gramados-625/,
77,470,GUABIROTUBA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/guabirotuba-470/,
216,561,GUILHERMINA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/guilhermina-561/,
64,513,HAUER / BOQUEIRÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/hauer-boqueirao-513/,
278,371,HIGIENÓPOLIS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/higienopolis-371/,
102,374,HUGO LANGE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/hugo-lange-374/,
44,523,IGUAPE I,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/iguape-i-523/,
48,515,IGUAPE II,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/iguape-ii-515/,
116,23,INTER 2 ( ANTI-HORÁRIO),https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/023,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/inter-2-anti-horario-023/,
301,22,INTER 2 (HORÁRIO),https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/022,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/inter-2-horario-022/,https://moovitapp.com/curitiba-942/lines/022_inter_2_(hor%C3%A1rio)/381388/3790959/pt-br
134,378,INTER-HOSPITAIS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/inter-hospitais-378/,
252,11,INTERBAIRROS I (ANTI-HORÁRIO),https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/011,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-i-anti-horario-011/,
253,10,INTERBAIRROS I (HORÁRIO),https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/010,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-i-horario-010/,
162,21,INTERBAIRROS II (ANTI-HORÁRIO),https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/021,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-ii-anti-horario-021/,
156,20,INTERBAIRROS II (HORÁRIO),https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/020,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-ii-horario-020/,
128,30,INTERBAIRROS III,https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/030,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-iii-030/,
275,40,INTERBAIRROS IV,https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/040,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-iv-040/,
342,50,INTERBAIRROS V,https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/050,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-v-050/,
294,60,INTERBAIRROS VI,https://www.urbs.curitiba.pr.gov.br/horario-de-onibus/060,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-vi-060/,
196,512,ITAMARATI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/itamarati-512/,
186,711,ITATIAIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/itatiaia-711/,
197,366,ITUPAVA / HOSP. MILITAR,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/itupava-hospital-militar-366/,
78,468,JD. CENTAURO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-centauro-468/,
212,183,JD. CHAPARRAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-chaparral-183/,
352,655,JD. DA ORDEM,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-da-ordem-655/,
174,244,JD. DO ARROIO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-do-arroio-244/,
74,865,JD. ESPLANADA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-esplanada-865/,
187,712,JD. INDEPENDÊNCIA / CIC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-independencia-cic-712/,
43,917,JD. IPÊ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-ipe-917/,
220,972,JD. ITÁLIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-italia-972/,
277,474,JD. ITIBERÊ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-itibere-474/,
16,169,JD. KOSMOS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-kosmos-169/,
318,617,JD. LUDOVICA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-ludovica-617/,
68,160,JD. MERCÊS / GUANABARA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-merces-guanabara-160/,
1,532,JD. PARANAENSE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-paranaense-532/,
199,365,JD. SOCIAL / BATEL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-social-batel-365/,
41,912,JOSÉ CULPI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jose-culpi-912/,
2151,938,JOSÉ CULPI / VENEZA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jose-culpi-veneza-938/,
2051,938,JOSÉ CULPI / VENEZA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jose-culpi-veneza-938/,
1670,938,JOSÉ CULPI / VENEZA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jose-culpi-veneza-938/,
204,967,JÚLIO GRAF,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/julio-graf-967/,
314,285,JUVEVÊ / ÁGUA VERDE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/juveve-agua-verde-285/,
321,656,KAMYR,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/kamyr-656/,
1690,600,KAMYR/QUARTEL GENERAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/kamyr-quartel-general-600/,
2145,600,KAMYR/QUARTEL GENERAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/kamyr-quartel-general-600/,
2045,600,KAMYR/QUARTEL GENERAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/kamyr-quartel-general-600/,
82,271,LARANJEIRAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/laranjeiras-271/,
818,500,LIGEIRÃO BOQUEIRÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-boqueirao-500/,
809,550,LIGEIRÃO PINHEIRINHO / C. GOMES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-pinheirinho-c-gomes-550/,
2146,200,LIGEIRÃO STA.CÂNDIDA / PÇA.DO JAPÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-sta-candida-pca-do-japao-200/,
2046,200,LIGEIRÃO STA.CÂNDIDA / PÇA.DO JAPÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-sta-candida-pca-do-japao-200/,
1770,200,LIGEIRÃO STA.CÂNDIDA / PÇA.DO JAPÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-sta-candida-pca-do-japao-200/,
65,661,LINDÓIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/lindoia-661/,
183,635,LONDRINA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/londrina-635/,
351,641,LUIZ NICHELE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/luiz-nichele-641/,
566,189,MAD. ABRANCHES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-abranches-189/,
548,549,MAD. BAIRRO NOVO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-bairro-novo-549/,
546,509,MAD. BOQUEIRÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-boqueirao-509/,
555,789,MAD. CAIUÁ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-caiua-789/,
571,809,MAD. CAMPO COMPRIDO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-campo-comprido-809/,
543,309,MAD. CENTENÁRIO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-centenario-309/,
542,308,MAD. CENTENÁRIO / RUI BARBOSA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-centenario-rui-barbosa-308/,
550,609,MAD. CIC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-cic-609/,
541,229,MAD. PENHA / F. NORONHA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-penha-fernando-de-noronha-229/,
545,489,MAD. PETRÓPOLIS / SOLITUDE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-petropolis-solitude-489/,
565,188,MAD. PILARZINHO / UBERABA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-pilarzinho-uberaba-188/,
549,608,MAD. PINHEIRINHO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-pinheirinho-608/,
567,209,MAD. S. CÂNDIDA / C. RASO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-santa-candida-capao-raso-209/,
547,519,MAD. S. FRANCISCO / IGUAPE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-francisco-iguape-519/,
553,689,MAD. S. PEDRO / R. NEGRO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-pedro-rio-negro-689/,
556,889,MAD. SÃO BRÁZ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-braz-889/,
557,989,MAD. STA. FELICIDADE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-santa-felicidade-989/,
544,389,MAD. TARUMÃ / AUGUSTA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-taruma-augusta-389/,
767,679,MAD. TATUQUARA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-tatuquara-679/,
554,788,MAD. V. VELHA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-vila-velha-788/,
132,260,MAL. HERMES / STA. EFIGÊNIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/marechal-hermes-santa-efigenia-260/,
284,633,MARIA ANGÉLICA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/maria-angelica-633/,
192,522,MARINGÁ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/maringa-522/,
839,721,MÁRIO JORGE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mario-jorge-721/,
67,181,MATEUS LEME,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mateus-leme-181/,
334,594,MENONITAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/menonitas-594/,
29,331,MERCÚRIO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mercurio-331/,
307,812,MONTANA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/montana-812/,
287,814,MOSSUNGUÊ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mossungue-814/,
45,521,NIVALDO BRAGA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nivaldo-braga-521/,
323,360,NOVENA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/novena-360/,
12,666,NOVO MUNDO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/novo-mundo-666/,
126,674,NSA. SRA. DA LUZ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nossa-senhora-da-luz-674/,
75,280,NSA.SRA.DE NAZARÉ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nsa-sra-de-nazare-280/,
173,233,OLARIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/olaria-233/,
60,535,OSTERNACK / BOQUEIRÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/osternack-boqueirao-535/,
123,548,OSTERNACK / S. CERCADO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/osternack-sitio-cercado-548/,
813,520,OSTERNACK / S. CERCADO L.D.,,,
70,915,OURO VERDE (VIA VL.BÁDIA),,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ouro-verde-via-vila-badia-915/,
83,272,PAINEIRAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/paineiras-272/,
319,640,PALMEIRA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/palmeira-640/,
349,387,PALOTINOS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/palotinos-387/,
171,343,PARAÍSO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/paraiso-343/,
21,534,PARIGOT DE SOUZA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parigot-de-souza-534/,
250,623,PARQUE INDUSTRIAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parque-industrial-623/,
66,176,PARQUE TANGUÁ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/parque-tangua-176/,
122,911,PASSAÚNA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-911/,
1650,928,PASSAÚNA / JD.IPÊ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-jardim-ipe-928/,
2050,928,PASSAÚNA / JD.IPÊ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-jardim-ipe-928/,
2150,928,PASSAÚNA / JD.IPÊ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/passauna-jardim-ipe-928/,
153,462,PETRÓPOLIS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/petropolis-462/,
304,304,PINHAIS / C. COMPRIDO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinhais-campo-comprido-304/,
80,638,PINHEIRINHO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-638/,
145,644,PINHEIRINHO / CIC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cic-644/,
393,688,PINHEIRINHO / ZOOLÓGICO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-zoologico-688/,
1450,527,PINHEIRINHO/BOQUEIRAO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-boqueirao-527/,
2126,527,PINHEIRINHO/BOQUEIRAO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-boqueirao-527/,
2026,527,PINHEIRINHO/BOQUEIRAO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-boqueirao-527/,
2035,700,PINHEIRINHO/CABRAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cabral-700/,
1850,700,PINHEIRINHO/CABRAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cabral-700/,
2135,700,PINHEIRINHO/CABRAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-cabral-700/,
1930,X35,PINHEIRINHO/PREFEITURA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-prefeitura-X35/,
2130,X35,PINHEIRINHO/PREFEITURA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-prefeitura-X35/,
2030,X35,PINHEIRINHO/PREFEITURA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-prefeitura-X35/,
298,603,PINHEIRINHO/RUI BARBOSA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheirinho-rui-barbosa-603/,
42,916,PINHEIROS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pinheiros-916/,
282,631,PIRATINI / BR 476,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/piratini-br-476-631/,
286,649,PIRINEUS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pirineus-649/,
164,646,POMPEIA/JANAINA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/pompeia-janaina-646/,
94,671,PORTÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-671/,
88,612,PORTÃO / CIC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-cic-612/,
345,616,PORTAO / STA. BERNADETHE - L. VERDE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-santa-bernadethe-linha-verde-616/,
830,X20,PORTAO/SITIO CERCADO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/portao-sitio-cercado-X20/,
189,718,PORTO BELO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/porto-belo-718/,
20,171,PRIMAVERA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/primavera-171/,
1630,518,PUC/RODOFERROVIARIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/puc-rodoferroviaria-518/,
2149,518,PUC/RODOFERROVIARIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/puc-rodoferroviaria-518/,
2049,518,PUC/RODOFERROVIARIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/puc-rodoferroviaria-518/,
6,632,QUARTEL GENERAL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/quartel-general-632/,
2042,164,R.PRADO/C.GOMES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/raquel-prado-carlos-gomes-164/,
2142,164,R.PRADO/C.GOMES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/raquel-prado-carlos-gomes-164/,
1070,164,R.PRADO/C.GOMES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/raquel-prado-carlos-gomes-164/,
105,168,RAPOSO TAVARES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/raposo-tavares-168/,
2170,X36,REF. GUADALUPE / FAZENDINHA,,,
1510,X30,REFORÇO C.IMBUIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-capao-da-imbuia-X30/,
2041,X30,REFORÇO C.IMBUIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-capao-da-imbuia-X30/,
2141,X30,REFORÇO C.IMBUIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-capao-da-imbuia-X30/,
2148,X31,REFORCO CAMP.SIQUEIRA,,,
2048,X31,REFORCO CAMP.SIQUEIRA,,,
1530,X31,REFORCO CAMP.SIQUEIRA,,,
819,X14,REFORÇO HAUER,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-hauer-X14/,
2123,X22,REFORÇO PORTÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-portao-X22/,
2023,X22,REFORÇO PORTÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-portao-X22/,
930,X22,REFORÇO PORTÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-portao-X22/,
331,815,REFORÇO TUIUTI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/reforco-tuiuti-815/,
765,684,RIO BONITO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rio-bonito-684/,
796,685,RIO BONITO / CIC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rio-bonito-cic-685/,
320,636,RIO NEGRO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rio-negro-636/,
315,827,RIVIERA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/riviera-827/,
25,622,RONDON,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rondon-622/,
217,370,RUA XV / BARIGUI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rua-xv-barigui-370/,
823,680,RURBANA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/rurbana-680/,
788,546,S. CERCADO / BOQUEIRÃO,,,
568,610,S. CERCADO / C. RASO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-capao-raso-610/,
322,653,SABARÁ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sabara-653/,
274,375,SAGRADO CORAÇÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sagrado-coracao-375/,
1550,552,SAMBAQUI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sambaqui-552/,
2044,552,SAMBAQUI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sambaqui-552/,
2144,552,SAMBAQUI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sambaqui-552/,
347,236,SÃO BENEDITO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-benedito-236/,
99,965,SÃO BERNARDO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-bernardo-965/,
139,870,SÃO BRAZ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-braz-870/,
52,511,SÃO FRANCISCO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-francisco-511/,
31,213,SÃO JOÃO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-joao-213/,
110,670,SÃO JORGE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sao-jorge-670/,
191,811,SATURNO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/saturno-811/,
312,876,SAVÓIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/savoia-876/,
151,508,SÍTIO CERCADO (ANTI-HORÁRIO),,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-anti-horario-508/,
150,507,SÍTIO CERCADO (HORÁRIO),,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-horario-507/,
777,X11,SITIO CERCADO / C. RASO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/sitio-cercado-capao-raso-X11/,
30,212,SOLAR,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/solar-212/,
340,463,SOLITUDE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/solitude-463/,
188,713,STA. AMÉLIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-amelia-713/,
276,461,STA. BARBARA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-barbara-461/,
72,203,STA. CÂNDIDA / C. RASO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-candida-capao-raso-203/,
781,620,STA. CRUZ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-cruz-620/,
354,901,STA. FELICIDADE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-felicidade-901/,
17,902,STA. FELICIDADE / PCA.TIRADENTES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-felicidade-linha-direta-902/,
222,924,STA. FELICIDADE / STA. CÂNDIDA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-felicidade-santa-candida-924/,
215,274,STA. GEMA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-gema-274/,
297,531,STA. INÊS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-ines-531/,
283,637,STA. JOANA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-joana-637/,
190,760,STA. QUITÉRIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-quiteria-760/,
127,619,STA. RITA / CIC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-rita-cic-619/,
