bg-laranja,719,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-caiua-forum-719/,Fazendinha / Caiuá-Fórum
bg-laranja,611,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-portao-611/,Fazendinha / Portão
bg-laranja,614,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-puc-614/,Fazendinha / PUC
bg-amarela,701,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fazendinha-701/,Fazendinha
bg-amarela,270,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fernando-de-noronha-270/,Fernando de Noronha
bg-laranja,821,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fernao-dias-821/,Fernão Dias
bg-amarela,673,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/formosa-673/,Formosa
bg-laranja,716,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/forum-boa-vista-716/,Fórum / Boa Vista
bg-amarela,167,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/fredolin-wolf-167/,Fredolin Wolf
bg-laranja,683,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/futurama-sitio-cercado-683/,Futurama / Sítio Cercado
bg-laranja,639,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/futurama-639/,Futurama
bg-laranja,822,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/gabineto-822/,Gabineto
bg-laranja,642,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ganchinho-642/,Ganchinho
bg-laranja,625,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/gramados-625/,Gramados
bg-amarela,470,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/guabirotuba-470/,Guabirotuba
bg-amarela,561,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/guilhermina-561/,Guilhermina
bg-laranja,513,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/hauer-boqueirao-513/,Hauer / Boqueirão
bg-amarela,371,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/higienopolis-371/,Higienópolis
bg-amarela,374,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/hugo-lange-374/,Hugo Lange
bg-laranja,523,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/iguape-i-523/,Iguape I
bg-laranja,515,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/iguape-ii-515/,Iguape II
bg-prata,23,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/inter-2-anti-horario-023/,Inter 2 ( Anti-Horário)
bg-prata,22,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/inter-2-horario-022/,Inter 2 (Horário)
bg-amarela,378,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/inter-hospitais-378/,Inter-Hospitais
bg-verde,11,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-i-anti-horario-011/,Interbairros I (Anti-Horário)
bg-verde,10,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-i-horario-010/,Interbairros I (Horário)
bg-verde,21,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-ii-anti-horario-021/,Interbairros II (Anti-Horário)
